re_id;re_cu_id;re_date;re_amount;re_modeofpayment;re_checknumber;re_bank
5606;3191;9/07/2007 6:01;31040;COCEYMYT9NZNUUT;83337;TV65-0723-1002-3965
5607;5729;21/08/2005 20:47;37108;690EQZZOOQ0X0EM;12050;BH56-8035-2510-7769
5608;5519;20/07/2002 6:11;10774;QL41FV0M9E1X4A2;58301;JB73-4177-4965-0872
5609;6211;10/07/2003 21:33;5721;TFLHLA7CPOQ8L1T;60959;WW94-2861-5262-8384
5610;6147;14/10/2010 13:52;47062;0AW9QRVB8D4BY2K;74365;QU86-5069-7551-7882
5611;NULL;29/11/2009 20:50;22335;NV3KS43GERCQ5S1;8817;CO86-3424-7721-1846
5612;6374;5/08/2007 23:14;NULL;L6WTETE2KA876VD;61273;YG87-0505-1552-9942
5613;4463;25/05/2008 7:31;21630;4CLQX81W6GUZE45;66557;KN97-0869-5612-9982
5614;5442;11/01/2004 0:09;21637;CWQR5QYUG10IVVA;58809;GW62-8218-4157-9089
5615;5688;23/03/2004 0:59;13725;DPMS6A9D5ZMYYFN;83425;JO68-9890-9616-3461
5616;5677;16/07/2004 3:31;28924;4RV95LHDDRAW8J0;14655;MD05-5508-3383-9429
5617;3380;15/01/2008 21:02;39794;6CLPID91MCM530V;23064;EU55-1355-7984-5373
5618;6417;3/07/2006 15:32;3683;EKD400DR88EF0D4;59679;YE62-3430-2223-5034
5619;5368;17/03/2007 17:24;19523;ZCSMUYXRHTMSZB9;51671;MI53-8331-5126-9207
5620;6082;19/01/2005 15:51;29744;V9HO6WA5ZTH9YT1;69963;FO56-1102-9048-0934
5621;6447;7/10/2005 5:00;26229;816R786GMLM6EKS;23605;ZX61-6158-6227-0637
5622;6538;28/09/2005 18:33;5890;Y1KRVGE31NN0HOS;50133;JV60-7283-3726-8554
5623;NULL;21/03/2004 12:55;3833;SCKX5I5M211KA3Q;69385;LM28-0502-7960-0028
5624;4990;24/11/2006 1:09;15389;0KAX9ADRM3QKL5Z;50416;SN34-1011-2183-3257
5625;5813;2/07/2004 4:01;16243;TYE10VQGVXOUFUT;54389;UC58-5374-5179-9329
5626;6386;9/09/2005 9:38;20756;W80WDUEIZSA2RK1;35053;XB47-7677-1194-7635
5627;6354;12/04/2007 23:48;41962;23RBPPE5UT2CLJC;35372;LQ70-3539-8280-1197
5628;5692;12/04/2008 18:51;13284;9SOC52LYKW27KNO;12821;ZS39-5517-3744-7653
5629;5713;6/07/2005 12:24;14073;VRRC2H87UU1JS1W;37491;KW39-4564-8049-3038
5630;5731;6/06/2006 14:43;1846;GISZWORZHSRTN7L;1714;FE44-5634-4658-0971
5631;6318;16/05/2007 0:42;11797;4RGUR0QSKGIA016;56059;MG56-4036-5026-8468
5632;5540;7/06/2004 19:49;35935;ZLQ1VPE7ZRU9PEK;30535;HB43-0430-7979-9730
5633;5804;30/01/2009 7:07;25027;9VE0K1OGS0EF5HY;57859;AV85-1425-2111-1314
5634;5841;31/08/2008 20:09;28310;M8T1GJBFD9V06G3;52215;BN81-7986-7122-5858
5635;4865;12/01/2005 22:35;8560;WW05N6YYXA9VAY1;13475;CO47-7684-6193-0484
5636;4472;25/06/2008 2:52;41253;SEMGKI5QKZNA6O9;31022;IV50-9454-5599-4399
5637;4066;1/06/2006 6:04;15923;NULL;75318;ZF00-9244-3577-8757
5638;6142;31/10/2005 20:31;39747;W9I9GTSGAV469F4;69233;HA15-3660-4236-4960
5639;4624;5/04/2006 20:39;24824;7C7RTMKDQAKOINS;55136;CB10-2356-1071-9525
5640;3864;8/01/2008 0:05;37390;0XY1GS2YL66PEZH;84183;WJ92-1747-7029-9581
5641;5042;30/01/2007 1:31;338;U83THIIAO5J584X;26420;DK32-4544-4526-2770
5642;6448;7/11/2004 21:44;13875;3V6BH2YFA86NGVY;93527;CW40-2709-4379-5076
5643;6027;12/09/2008 10:41;40632;TGTAKYRIFNDB9WQ;3314;NULL
5644;5739;13/11/2004 18:46;23637;9IMJT5MR9OI8CVT;97001;YI24-3377-0605-8212
5645;5621;12/12/2005 6:04;9779;6RCSAM344NVUPN5;19583;MM02-6967-4415-1558
5646;5060;1/07/2006 6:43;20589;IOEX8FXNT20VGI6;48278;HD36-4278-4448-2246
5647;5753;25/09/2005 19:49;42741;TK4HJX6MFIF5AS2;64984;BC62-0976-3313-6572
5648;5938;15/11/2007 6:41;45213;I4QNHWKQTOY8M7N;82772;XW99-6583-2920-6484
5649;3746;30/09/2006 5:24;31344;HA04IOUKHRIP0SD;77959;AE00-5756-4812-6213
5650;6326;19/10/2005 9:39;28746;ZEDBRI3X0ENVZY0;51441;VI14-2491-8386-8841
5651;6213;NULL;18928;UTNZSX3TA65PEUQ;81978;IR80-8491-0828-9632
5652;6182;3/11/2009 17:55;16457;BX87TBUY62440ZL;13525;OO54-5483-2656-2384
5653;5307;22/08/2002 20:41;34123;R9V74D82BJ1LDEJ;51392;AX75-8892-9571-2672
5654;6511;6/12/2006 19:40;3922;OMJ1PSEIZPSPTZS;23720;EU81-1162-7256-7966
5655;6399;25/04/2009 19:25;8563;LMX4ZIWXO6W9A8L;78961;WD21-5807-1081-9396
5656;5071;1/11/2007 19:06;18642;JYGEFJTZVC8FLJ8;71389;GA12-5847-6336-5096
5657;6242;17/04/2010 19:23;36146;RQ0QHF65PLDJW58;1495;RN61-5585-9961-0850
5658;4766;8/04/2005 21:26;9697;306VIEV1SY9MAHC;75190;OA57-4532-0454-5149
5659;4567;25/01/2004 1:04;24681;YKIJ8UA3RAPT6A3;26951;PC64-5752-6315-0320
5660;5166;5/06/2010 3:26;13763;3ICKCCTCVYYI6KV;36039;NH95-6346-0699-9389
5661;6363;18/04/2009 0:15;18627;97KBMPH8P248O1V;85185;VC40-9957-9208-6968
5662;6585;29/03/2002 6:12;17755;VJIS5SSLR5N9WSX;76108;AN66-6010-1272-5456
5663;6218;10/05/2008 1:55;23034;FIKYQR2E03UA8LO;53874;ZX04-0524-0375-7323
5664;6058;13/01/2008 17:46;NULL;3GNM122HEZKH18C;48813;JT79-5714-1906-5235
5665;5916;3/02/2008 6:50;8928;4WS6GWR4G4S2XIC;71055;XO09-6770-3461-3444
5666;5571;1/06/2005 13:09;43924;HT6F4B6CF3KQ6LC;26140;NULL
5667;4977;25/06/2007 1:00;11126;QX5BSHD7PJ5WAZJ;79082;CZ93-9021-8541-7049
5668;5269;5/07/2009 16:06;47309;MEZ71WSTQFQDB1X;61780;JK85-4227-0585-0616
5669;6494;23/09/2010 11:21;43320;RZB0D0DZGYQL591;85159;MY48-9454-5876-1725
5670;4733;28/12/2009 1:33;13077;JN3RM5QU4CKCRZV;16260;BJ80-6663-2394-3724
5671;5448;27/09/2006 22:06;22473;MB5AOJJM1ZR367N;31178;RI47-9598-1945-6853
5672;5248;13/02/2009 21:27;13001;DAUNX58M9HV0F08;91380;WB25-1070-0930-3346
5673;6582;17/03/2004 0:30;46;22ZU4RRZ4HQMDMN;45555;RN03-8278-1982-2138
5674;6371;30/03/2002 18:53;28860;O3YG57QG2I17OI6;89126;GV19-5725-7715-2132
5675;4332;9/03/2010 17:18;32134;QB048TDMIUJFEL9;27702;ZD90-7311-8547-9343
5676;6083;20/12/2008 14:19;29406;TYCC1SAVBIRLPKB;71875;MK41-7799-5736-1948
5677;6586;30/11/2002 7:16;12353;BPW1MJOVQCXBOB2;18258;DJ82-8727-9247-5890
5678;6525;16/01/2008 7:52;15258;9EDP5TZY15SQ2RX;49551;DE27-0974-5130-5989
5679;116;7/05/2010 18:09;30197;JW3PP70A9HMPUZ6;66197;TF55-9061-7791-5567
5680;5011;13/12/2002 19:05;5610;G9CA6LHHPX0GQYS;10425;LJ41-6799-1539-7121
5681;6533;31/12/2008 21:17;45654;EYRS7CS1E3FO7A4;49801;EH73-8093-1238-1462
5682;6544;14/12/2010 13:48;28016;YS9SFMSYFLZR6JJ;66033;QG62-2783-6820-7778
5683;NULL;28/05/2010 17:07;46750;ONAV7ER3HAW25SA;93027;AO92-1567-9450-0176
5684;6071;15/07/2003 13:27;31941;TYIXO0JS6TDMC0V;47534;DZ54-7037-3766-6950
5685;5487;17/09/2010 2:45;35328;J40J08UK16B4QQS;18375;GQ73-0265-1295-4803
5686;3971;2/08/2007 20:48;32918;BKY81LMN3IPE05Q;69310;GA57-3432-5183-8027
5687;5428;24/09/2006 4:01;45341;F0I0SQFL4XWIPF1;4858;SD24-1620-7696-1686
5688;5806;2/07/2008 0:08;1812;0QBS2NUYHCFIIGJ;32249;HI61-2858-5659-3222
5689;6526;6/10/2010 11:42;21105;FUOP7RUK5C33P4Y;9377;CG85-7163-1048-6368
5690;4361;1/11/2002 1:02;19746;G9D9UYES6KJGAX2;51428;RD19-6184-3910-7615
5691;6280;27/09/2005 3:12;39918;D13VQB88WQMPJQ8;59157;YN45-1678-3941-6540
5692;6595;19/03/2005 5:26;5107;ER18291GGWJM8D9;38202;TY71-7287-3176-6445
5693;5890;8/05/2004 4:59;6226;AFPN13X415D3CO9;88810;EO99-9811-4625-7473
5694;5716;28/05/2006 17:05;15065;B51JVTL30MEUSLZ;37896;XC07-4791-4354-7157
5695;4991;18/12/2007 20:23;11060;GEF31KCBTX7XWX4;18155;RQ94-0999-2224-9105
5696;6282;12/10/2007 17:53;18762;M3B2CQDGULNEO3B;57650;NULL
5697;6434;20/09/2009 23:36;32583;5UNX95EQTQQXMO7;37571;EZ03-1692-6824-1213
5698;6397;26/10/2007 3:57;40842;HN7O9W6Q1Y9FXXN;10609;ZD21-9680-2356-8189
5699;6366;11/08/2002 3:51;31704;LQR2A6IHPK9L0FU;94028;BT53-9088-1318-7131
5700;6193;14/06/2010 5:36;29713;EKX0VM68NWWAVYT;46254;BG34-8920-4494-6820
5701;4072;19/06/2009 5:03;48654;30CVW4SA5QZPNLP;27335;BD00-8710-8394-1831
5702;6412;26/12/2007 14:37;23281;431CZMUYKJEDA7L;62888;OU78-4412-1301-3439
5703;4841;2/01/2006 8:28;49421;QDI03Y99SMV5NGL;76577;CA61-9349-8543-3113
5704;6549;17/11/2008 5:07;32136;6A6RXHWH6DBCPF0;90835;AU60-3284-1847-1725
5705;5590;3/01/2002 7:17;8870;48Y93PI6URJDQOB;82840;QI37-8492-6802-9095
5706;6554;4/09/2007 12:12;15744;YC6Z0TT9H0UQMWK;77265;PO66-5814-8234-3335
5707;6238;20/08/2007 17:24;18881;MX0FIBZHR0X6XIQ;87513;XE50-5716-9907-6052
5708;5847;26/05/2002 1:47;37598;27ED80XAFPS2VSJ;1675;UV75-7067-9363-1660
5709;6474;29/09/2007 2:22;1989;76QTOVLNDP80WMB;57855;NULL
5710;5698;7/05/2002 5:05;24517;ACNFI74L0PZTIXL;99225;ZT83-7762-2013-7467
5711;5081;3/12/2006 11:50;46211;GZZRRXS6MQ0JSWE;62230;PW05-3553-2570-9240
5712;6573;2/04/2004 11:30;3383;DTRI44F015SYWR4;19;XN62-0431-2338-8783
5713;6445;2/12/2005 3:16;5949;49KXNK6DKHSR7LT;18622;EX05-3782-6363-3383
5714;3621;12/02/2003 5:59;4087;B7GO52TCKZPM4UA;40769;EE92-1814-7176-6717
5715;5744;5/06/2003 6:09;29028;MKEICH4SNEYNBNT;61287;OY69-5944-0197-0291
5716;4388;4/05/2009 10:27;35748;BONOBFA1F7COVJ8;15224;RW92-7175-6462-3266
5717;6343;31/10/2002 13:05;21878;7X5M6BRT2N1Q360;46167;NULL
5718;6306;27/10/2006 12:27;35814;69BF6LI69D344GX;13774;RY79-8654-5780-7777
5719;6387;27/04/2008 15:01;37707;58FEH690WTMOEJX;77688;TX36-4160-4909-1218
5720;5888;4/07/2002 10:01;26010;7FIL8SJMEZDT7NP;59287;DC06-1865-9180-3333
5721;6495;7/09/2009 9:08;48584;QXKVRMEZ0AJDZUR;82350;XL07-1154-8168-3063
5722;6204;23/12/2009 0:51;9313;FUWOXCVDPTZISFS;78357;AN58-8889-4126-9880
5723;6068;29/09/2009 4:24;26203;4ZXGY2HL1IKX95M;27324;CB00-2302-0188-4973
5724;5353;23/11/2009 10:18;23573;7NEDQ0OE275YNV7;58750;TL30-1231-2694-5786
5725;6645;2/04/2006 22:20;23159;I98ZXBQCCBNERX3;83787;TS39-7048-6436-6981
5726;6092;12/07/2003 16:39;17366;6FB40EJ3AJERXIY;85828;SD75-4391-7797-9003
5727;5393;9/10/2006 16:27;6775;BZE0XNNVX20ED9M;16340;WG61-8688-5405-6443
5728;6568;19/10/2008 7:25;34981;4LS7K2K3P4PDWZE;32905;NULL
5729;6433;11/04/2005 22:29;17799;CI3SI2MJSF7YD4Q;12473;NS97-8678-7889-1335
5730;6240;28/05/2004 23:24;13371;W9NBQQK8EBASX9Z;12136;DJ22-2736-0535-6329
5731;6025;31/03/2010 14:43;46823;N61U6UL1Z9F4VMP;68186;DY75-6740-7033-7546
5732;6654;4/02/2006 3:18;21512;EOGNC33MXUD7SUL;70980;JG63-3850-6504-4775
5733;5918;8/06/2007 4:01;33555;G9A72WU2NLCHAGD;11711;YO35-2098-3276-1262
5734;5528;23/11/2010 12:33;483;LPD9SCLK3FXBGE9;97867;XB14-9637-0746-3751
5735;4549;25/06/2004 14:01;6956;NXNLCIIITEZQQLB;290;PD23-7824-3104-2162
5736;6521;7/01/2003 6:40;22373;HMM2GBP4NP4NYIL;37078;PB24-9984-1139-8102
5737;5732;13/12/2006 5:20;28596;C7TDSRF27VFDDUT;44573;AI76-1506-8390-0887
5738;6421;12/07/2003 11:59;14613;3FUUR6OC7JYMEVJ;13166;MZ29-5440-0557-4797
5739;4844;NULL;23070;TPEJSYOP7JUKVCR;29133;TV27-8972-4053-5666
5740;5485;13/07/2003 6:10;19583;VNJINQI5IH58TSO;89168;RQ88-3350-9471-9237
5741;6488;13/01/2005 14:32;14037;C4KNGAO4R5N8B4G;98944;PT54-3991-1202-3894
5742;6547;13/12/2010 3:23;7742;S5QQB0N3780ATFV;74357;GF56-2954-8608-2339
5743;5143;2/05/2006 2:13;49824;UI8RR3CLYERI3AT;31435;PX71-9864-2935-0821
5744;6118;4/10/2002 21:46;46589;NULL;23407;JS35-3814-5162-8412
5745;6618;2/06/2010 6:36;23536;0AGO1X0CGHG89DB;40329;YZ57-3925-7322-4665
5746;4824;28/11/2006 13:12;36535;98DTWP3OT4SW840;7698;MY78-2323-9047-7820
5747;6268;27/06/2003 15:42;49158;EMAJZ7CXHVAAN3C;56889;XX77-0248-6040-8800
5748;6334;17/04/2010 2:09;2138;3G9UW0IB6SVW543;86249;AF82-4267-5050-9021
5749;6663;27/03/2003 22:59;36038;GJTM3SC2VFB0ES1;44373;UM20-7399-9396-9466
5750;6505;24/12/2004 10:55;25313;S8TSV50E4YC6BFS;19180;TD19-9388-9527-6287
5751;5823;15/08/2009 9:56;46884;SYT3APGB47YHOIX;95445;NULL
5752;5755;13/12/2006 4:48;46770;Q54WBBGAJEI5F5Q;4388;TT57-4105-5003-0007
5753;6450;25/11/2004 11:08;3134;NY7GYYF3RHNN7IQ;54422;AE08-9022-8203-5225
5754;6443;29/06/2010 12:56;5694;1ZF5BV1GHJJV6BV;80018;WG34-4552-9775-5894
5755;6167;7/02/2002 17:49;31130;HITPAGESQ05TNT3;NULL;TI68-9948-2819-7355
5756;6500;7/10/2002 20:27;39340;OW4GPK4RXRYFEJW;52327;SZ84-8903-0119-6614
5757;5797;27/06/2010 4:11;47078;MO6PO1CKKNEBQ8T;46649;CK79-6485-9503-7371
5758;5799;28/03/2009 10:12;25847;GI7A6F9WD1SJIYE;73033;KN16-0006-0966-1471
5759;6665;8/02/2007 22:09;8977;4O7ZMDBNKJV25T1;85631;HU06-5193-2678-5356
5760;5815;17/08/2004 6:47;41505;YAZVCM96EABN8T2;9600;UX95-7368-9417-1994
5761;4575;23/06/2009 14:38;8969;87610T227JQNK7R;37698;CI72-7051-5048-1178
5762;5358;26/11/2002 19:44;33901;03L8ZJUIE1KC2OE;57643;FM31-1044-1565-1240
5763;3934;31/10/2009 9:59;19798;H9TXMZN48XOSVML;31504;ER44-8898-6188-4135
5764;4933;13/02/2008 3:17;38618;IQM57UMPDOMZ9P0;4652;AT35-3698-7408-8793
5765;5484;3/05/2005 2:57;27694;5Z6BDTY0FGZ1V2M;82042;NP53-7671-4319-0885
5766;3695;5/02/2003 14:22;24698;FDTB28JNM4KXDOU;24550;AZ87-0754-2651-8295
5767;6480;30/10/2002 8:32;19829;X5NWGATPSMPRULT;77478;FR30-8588-7146-6597
5768;NULL;26/10/2007 7:28;5465;2UKWWOGWGIO881N;84130;FS26-8926-9183-5791
5769;5117;8/01/2006 14:43;47131;MH4PFQC4J4JFJSS;40480;TQ45-5616-7109-1320
5770;5473;18/08/2009 15:58;6655;B9VI3YL8PQGXLKG;48541;OE79-2717-5640-7162
5771;5022;29/05/2002 23:29;7152;ZY4CG4VCHFCS50D;20581;CZ29-3344-1714-6532
5772;6001;23/05/2004 5:06;7264;PNXZ64ONWWZOAEI;67132;ZX15-9932-7241-5089
5773;3883;21/04/2010 1:05;12743;NSGKNGK6DJ1NMT2;32696;TI49-5305-0310-0324
5774;6685;17/04/2005 6:17;18123;CS7YMHKUAHGJ471;14199;AF34-2715-3625-6623
5775;5433;15/04/2005 0:28;11972;XD4DJS092QLN301;44491;IR78-1556-4970-1453
5776;5376;22/07/2002 6:37;40841;UACI7KC67LA6002;63684;YZ67-4937-1765-5641
5777;3736;9/05/2005 6:55;9490;HXQ8OO5KRYVWVXR;227;OW86-5852-0936-0037
5778;5162;21/03/2009 3:05;29615;FDPUVJVC1X6YHU8;90774;FX31-5167-1441-8049
5779;6208;28/04/2010 21:47;37;OE55ASE55RQ9PGA;94172;VN08-8146-4439-4549
5780;6591;26/12/2004 21:06;36625;T1QNA8BX2E7RI72;52143;XM84-5129-7643-2377
5781;6679;7/10/2004 6:38;18208;PT7HRMZNYKO3SMM;57597;DC70-1135-0290-2332
5782;6446;26/03/2004 14:29;4636;MW4G4LRG282VKNM;5899;GS68-5112-2774-0484
5783;4329;15/07/2005 17:28;48944;PUKV8TH712OQJ85;59770;WK74-3600-4083-1216
5784;5163;26/10/2005 20:30;42487;RM4M2LS32QFJJ33;47969;FI75-6228-8033-8341
5785;2509;27/08/2006 12:32;16488;XRDY2RCTEXE1W0X;8002;DF76-0482-8060-9837
5786;6226;15/06/2008 18:36;52;2M4XI0U32GTIEYN;66656;VE69-0738-4300-0826
5787;5224;7/05/2007 3:34;18377;ZDSRV6D0AA757Q6;80377;JO09-2685-4220-1749
5788;6675;7/08/2006 14:21;27860;TLGWZ5SXWAWLXUF;80452;OM37-9699-1646-5978
5789;5176;1/05/2007 10:11;19354;AG2J85YV94M7SPW;87229;LG91-0481-6070-6212
5790;4901;16/02/2010 16:05;17617;AROSHQZUKVVKAR2;78779;XP26-4457-1512-3579
5791;5746;29/12/2004 9:49;25295;VRVQOMTNNKNUIK4;99363;CU45-5396-5056-7596
5792;6349;10/10/2004 20:27;2748;DKB55MYJH8YC9DL;9279;IL54-8326-3887-7018
5793;5980;3/11/2010 7:10;5636;16C1T5NNY05W24B;56917;RA55-5860-2273-9006
5794;5951;24/11/2009 5:12;31566;QO6QGWB9SB9GNHE;25661;QA11-8994-7864-9913
5795;5359;18/01/2005 15:32;10613;Z6TC82D8XO74H1G;93697;QP05-4480-2000-4386
5796;4713;18/02/2004 18:48;30136;WYLL6U14V39IW7Z;20148;SR53-9200-3594-0574
5797;5415;12/02/2003 17:24;37945;MVXWBZSOBYSSP6R;52715;DJ58-3955-6699-5284
5798;6630;18/03/2009 22:55;11206;VWJPVS244OH4TUC;11716;UZ85-6537-2452-0555
5799;5996;2/06/2008 18:48;18894;PQHL4J2X6X9819F;66184;NM69-4753-9233-6257
5800;6361;27/04/2009 16:14;48838;BIMZN9LTTSSMINU;22777;EV41-6556-9924-1591
5801;3844;30/01/2006 4:39;16705;L23YP6MBTMJXJU2;60144;VK22-8632-7836-2777
5802;6596;1/09/2006 8:13;43693;9STB8C2F4NSCRFF;91725;ZS02-9847-6734-1907
5803;5406;9/04/2006 11:26;5008;3SMZ6GY5WB60QOA;11045;FK10-7398-3586-2919
5804;6235;8/08/2004 7:01;29383;PWDPTJ89ZNT1DAJ;77632;XO11-2418-0273-8201
5805;6223;28/07/2004 11:26;18161;70UR83PSTNFW62O;64572;OW21-7189-8238-0905
5806;4936;26/03/2007 4:49;39619;DTMV2POJJCZIMXR;97484;UZ33-3747-8236-9935
5807;5877;24/08/2007 3:42;34026;RRTPTJQM6KV63B3;6672;HY10-5183-5679-8844
5808;6597;10/08/2010 4:51;35012;YDOKNOCHBA7V375;54157;KE99-1909-0540-1368
5809;6346;17/03/2007 12:28;43722;WT5E8ZNU3ZOHUIG;37679;PL25-7101-1987-2043
5810;6037;19/07/2010 11:12;40289;91J997Y2FBEIBVI;22817;TK50-8174-5887-7433
5811;5456;30/05/2008 13:32;29850;FYAA6OPZPTGOZVN;42912;BT86-2693-4380-6529
5812;5854;9/04/2003 1:06;17462;UZL1OVNOV2ZWL4I;2653;IS50-9246-0476-6365
5813;6606;29/11/2009 12:25;25810;GQ1V851LCJJFQ93;30518;UE14-7208-4870-3653
5814;6002;14/02/2004 1:03;22352;OLOC9HAJBLE3PSE;91713;LS48-3891-3455-3512
5815;3977;10/11/2010 0:08;23297;B979TRKOX0O4B8X;92855;KT66-6137-2034-7673
5816;5910;31/03/2007 0:08;4333;ZF7ZF6YZFHKNQXW;69873;DR03-4100-0409-7217
5817;4704;13/05/2008 2:16;34957;4Y4H2TQW0ZE8S57;53234;QL04-0869-9620-5271
5818;6313;5/01/2006 13:29;27312;OT39KE55B7TB7XX;68383;HS25-5593-6642-0903
5819;6225;19/06/2003 14:45;22130;440D4FI6OBZFRP7;40401;JC18-8529-5637-7995
5820;6325;17/11/2007 8:20;27642;9HYXTMZPSZ6VZEP;22942;RP29-8543-7796-1746
5821;5469;1/10/2006 10:47;6321;2E4N5UY8AXL9FPD;95749;RK09-4020-7064-8890
5822;5989;24/03/2007 18:10;41969;ZK1PY06I5AL49N6;6756;VP79-1461-9301-2064
5823;6203;27/06/2002 21:16;36112;LVDDKK3FIQMV0QA;56635;FJ96-1929-6888-2073
5824;5520;21/11/2006 22:38;29514;LKVFCZ518LIV8UY;1981;OV86-3968-6662-7210
5825;4999;21/08/2006 6:08;NULL;RBOKC01EGM77DAH;76824;LG34-3999-1865-1958
5826;5453;18/08/2008 3:01;31360;0JJORRWLQB4Y286;123;PC92-6557-2115-4259
5827;6179;19/07/2004 21:55;4403;RZ4O1PPLJGYQSXO;61898;TV57-6962-2481-3197
5828;6391;28/05/2002 19:53;1628;43VPAAV0F2U0V2C;28494;KE87-9277-8082-4529
5829;5595;30/03/2002 14:45;31178;FIGE6TDATX4AS6S;9744;WN07-4000-2436-6046
5830;4310;26/02/2003 5:40;7509;N6UZCHDH439ZVPP;1427;XN33-8796-7956-7925
5831;6590;8/06/2010 13:12;31837;4QB9HASAQLVC5K8;68165;QQ56-6075-2890-6415
5832;6442;20/02/2007 7:59;2896;91CO7DVX5Z92JDF;33276;DM45-0390-1428-7752
5833;5030;19/10/2002 8:17;48284;8N62VJBDEJ8RL1B;61326;DC50-6114-0041-1066
5834;3798;2/01/2003 5:33;10721;V0PTC0AQUD4H0PR;97131;WK14-1287-2403-9523
5835;6501;26/11/2009 16:26;1199;5R4IE5EQQZAN44C;36601;UP03-7566-6126-3584
5836;6689;4/02/2009 22:25;19919;NQ6JNLR7DF7HETD;44452;GT85-7414-2408-0184
5837;5752;17/12/2008 3:03;24516;SWLUWT5PMZ3DQML;55296;FB53-6860-8358-2839
5838;6401;8/12/2002 10:27;49629;10U9J8OK0X5YYWC;22237;MG46-8524-0006-2271
5839;6628;1/04/2003 9:03;19560;MLV8IH7ULHXOIEG;87512;OJ30-9982-4778-1647
5840;5461;3/06/2010 7:43;24325;UHGDZ35K71TZO6R;13663;IR72-1905-8499-0579
5841;4541;24/10/2002 14:54;26869;N6Q5RD7JT0O1B01;83102;KD63-8205-3326-5797
5842;6708;26/09/2007 22:43;16026;GE4GFYXJFA0HO85;91927;VR63-9100-8695-1913
5843;6048;23/05/2010 1:53;33366;P71CNAZGAXKYF39;111;YA51-2457-1554-9959
5844;5706;12/10/2007 22:59;34139;Z7IA2BAO87QGCQU;29841;AO46-1938-4486-1206
5845;6065;20/09/2003 2:33;29066;U9C4ZOZ6EN6HEZ3;72143;OG71-1320-3494-0540
5846;6478;23/09/2003 8:43;37767;1THHPVBEWC4FJJ4;39220;DZ61-7787-2542-7490
5847;5174;11/11/2005 8:02;7833;3Z45R57B8CVF4TA;82004;EU19-2007-5142-0063
5848;6587;20/09/2008 6:07;26939;3FFI9DVYXX7MKJM;35041;JH08-1030-0892-5165
5849;5749;14/01/2010 5:03;33284;JMEFUXJVL59D0W9;80173;TA63-0574-6184-0150
5850;6535;20/10/2008 15:23;8268;2VB43LAP358TXKQ;14172;TR53-0248-7862-3441
5851;5958;7/10/2006 16:31;6280;Q0WIEVE6WJW34IY;NULL;PO47-7840-5703-1059
5852;6656;7/02/2008 3:55;45180;O4KP7HRXCOBPPPY;4799;FP83-2466-9411-0633
5853;6085;1/10/2007 8:10;10632;FKM0ZRO7G58KO7L;77982;ZW20-8914-1139-5494
5854;5919;18/07/2002 10:27;39077;665T01G88Y6PJPG;82511;VK52-2404-6827-5253
5855;6742;28/07/2004 5:26;41253;LWNJVY2XGD82969;32196;ME72-1251-8114-6776
5856;3430;7/11/2009 10:28;42517;3PIJK50E3ER0LYN;76681;CZ43-2391-1732-8001
5857;6275;7/03/2006 10:56;24736;P1ZSJ1Q848CMSEY;10900;OH87-2785-7032-3958
5858;5414;18/05/2010 12:47;7580;P1MT6XLFV9GH71C;83627;PB63-1987-5256-5519
5859;4950;18/12/2008 0:52;25494;QHD77HL2ZAFCSDL;29738;CP47-0350-2392-1411
5860;6569;10/12/2006 8:24;48024;FPBJCTLSGJW9L80;89354;AU27-5574-8254-2691
5861;5809;6/09/2004 6:53;13757;WUWB1QU8FJUVH8N;80741;IS28-4241-8708-1915
5862;4539;29/03/2007 7:48;37991;OQ1HQS5WVLRNKCH;18537;NULL
5863;6667;13/05/2010 14:05;2847;9CGXG9OPV24SZPA;98152;UP40-8187-9260-0820
5864;5927;20/01/2006 6:47;27502;WEKU7JC3P0FFZ7N;577;IH05-6116-6851-8716
5865;3900;10/02/2002 21:59;11885;13M5SP1E2CMNOCX;54850;NJ85-7410-4443-3592
5866;5630;11/04/2003 5:32;37392;BJR5RNJQZC8GU8P;36691;UC33-9711-4289-1908
5867;6364;21/06/2002 16:49;31566;E0RW24F6D5SVXPF;24231;XQ13-7642-4072-5127
5868;3819;28/11/2008 6:51;6741;384FGIBEJW6FHLK;89153;ZY02-3625-3384-1091
5869;6135;19/03/2005 8:36;24610;MY8NL0464KSLUOS;93764;TW92-6668-0896-1044
5870;6352;6/10/2003 1:42;2433;XVCL3A7WPCC6Y0O;51208;GQ16-7530-6720-0057
5871;5177;12/04/2009 21:04;48781;LY8YGRQ24YBVPPJ;36849;PU25-7400-7952-8519
5872;6402;6/06/2007 15:49;4705;3VHL8ZQCRBY9OX8;50702;HT41-6109-7068-8199
5873;6111;7/10/2004 4:25;15397;V10WFUT659G5ZC7;56869;GB87-8324-7920-7421
5874;6783;16/01/2004 7:01;2986;SH22I3IL8W74THE;59085;AA09-3494-9906-6397
5875;5438;24/01/2007 17:26;45261;NULL;47114;VN90-8516-7720-8884
5876;6281;4/01/2010 12:04;11615;P6ZOONF92BGYJKC;72549;FZ89-3811-3514-1845
5877;6367;1/11/2007 16:17;22955;4XG6U5LSIFOJMOC;3900;WU12-6674-3965-1114
5878;6102;14/09/2005 22:17;7830;V9GSCIB51T07MJ2;28080;ZP32-5879-9932-6646
